county,state,year,ntop_ibs,nlocal_ibs,treatment,high_school_graduate_includes_equivalency,some_college_no_degree,married_couple_family,with_own_children_of_the_householder_under_18_years,male_householder_no_spouse/partner_present,female_householder_no_spouse/partner_present,foreign_born,native,females_15_years_and_over,males_15_years_and_over,american_indian_and_alaska_native,asian,black_or_african_american,native_hawaiian_and_other_pacific_islander,some_other_race,white,median_age_years,sex_ratio_males_per_100_females,mean_travel_time_to_work_minutes,unemployment_rate,per_capita_income_dollars,mean_household_income_dollars,median_household_income_dollars,mean_cash_public_assistance_income_dollars,mean_earnings_dollars,mean_retirement_income_dollars,mean_social_security_income_dollars,mean_supplemental_security_income_dollars,homeowner_vacancy_rate,average_household_size_of_owner_occupied_unit,average_household_size_of_renter_occupied_unit,median_rooms,moved_in_1979_and_earlier,moved_in_1980_to_1989,moved_in_1990_to_1999,moved_in_2000_to_2009,housing_units_with_a_mortgage,housing_units_without_a_mortgage,total_housing_units,10_to_19_units,1_unit_attached,1_unit_detached,2_units,20_or_more_units,3_or_4_units,5_to_9_units,boat_rv_van_etc_,mobile_home,average_household_size,state_full_x,accommodation_and_food_services,administrative_and_support_and_waste_management_and_remediation_services,arts_entertainment_and_recreation,durable_goods_manufacturing,educational_services,finance_and_insurance,health_care_and_social_assistance,management_of_companies_and_enterprises,nondurable_goods_manufacturing,professional_scientific_and_technical_services,real_estate_and_rental_and_leasing,agriculture_forestry_fishing_and_hunting,arts_entertainment_recreation_accommodation_and_food_services,construction,educational_services_health_care_and_social_assistance,finance_insurance_real_estate_rental_and_leasing,information,manufacturing,mining_quarrying_and_oil_and_gas_extraction,other_services_except_government_and_government_enterprises,professional_and_business_services,retail_trade,transportation_and_warehousing,utilities,wholesale_trade,private_industries,all_industry_total,government_and_government_enterprises,manufacturing_and_information,natural_resources_and_mining,private_goods_producing_industries_2/,private_services_providing_industries_3/,trade,transportation_and_utilities,popestimate,rnaturalinc,rnetmig,state_full_y,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,median_square_feet,average_listing_price,total_listing_count,pending_ratio,math_prof_pct,english_prof_pct,area_fips,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,move_post2010,educ_nohs,educ_further
ada,id,2016,0.0,0.0,1.0,-1.7607638888888921,-3.8635101010100996,6.30243055555556,4.065075853350191,-7.637973484848484,5.9591224747474705,-1493.1597029077166,2.6028093434343447,-72049.84700126263,-68210.2851010101,1.0277462121212118,0.4230113636363635,259917.0829229798,-0.6057765151515151,-1.8297979797979798,-40.900757575757574,-2.517676767676768,0.10317258883248748,-4.014646464646464,,504.84122474747346,430.9191919191944,-370.34248737373855,-505.2480371163456,2754.5984848484804,-4281.630997474749,630.0751262626254,383.18244949494874,-0.6396573604060913,0.0773705808080809,-0.11500631313131349,0.10618686868686833,-7.197695707070707,-5.676262626262625,-7.32733585858586,13.105681818181814,31581.541250831673,1511.398868928809,34496.398989899,-1.6052362707535117,-0.903288633461047,8.179853128991056,-2.034897828863346,0.054150702426563946,1.1394316730523624,-1.7583333333333337,0.002873563218390801,-2.9698595146871005,0.0773705808080809,,50983.03787878784,335403.2935606061,-43280.47348484848,1131917.543560606,-108717.56123737374,-142480.72853535344,905179.7001262626,-54896.35101010103,-519878.59090909094,-173971.34785353532,-145327.29356060596,14872.268308080806,7781.320707070758,729098.7967171717,792948.0126262626,-282439.67866161605,-697910.0599747475,626795.1729797982,-173954.38068181818,-15162.787878787902,106507.67613636376,663895.2481060605,-131234.54103535356,-75905.38825757575,726000.1073232323,2196996.2941919193,2536201.905934345,341549.548611111,-14330.179292929359,-142330.96717171714,1689633.3320707069,3282976.860479798,1439926.442550505,-125040.27083333337,88166.38604797982,2.244906848196086,17.592543107271876,,279950.0,968.1736111111111,43.0,667.5227272727273,29.116161616161616,446.4318181818182,386.8345959595961,-27808.263257575745,639.5378787878788,-0.23044406565656564,-1.0615203431710825,6.103653000570397,-13478.653409090908,5008.970012626263,71846.51357323231,1468770228.025568,3105381542.825126,18274439.735164143,-23.813131313131294,-1241.7695707070743,7.19734848484849,2.8663510101010132,54.6672032828283
ada,id,2019,0.0,2.0,1.0,-5.460763888888891,9.9364898989899,-3.897569444444443,-0.23492414664980998,6.662026515151515,-6.940877525252528,-25950.959702907716,2.702809343434339,122483.95299873737,127692.1148989899,-5.072253787878788,-1.676988636363637,-165878.9170770202,-0.405776515151515,-0.029797979797979712,51.099242424242426,-1.6176767676767696,,-3.814646464646465,,5627.8412247474735,15236.919191919194,10349.657512626261,-400.2480371163456,13257.59848484848,-342.63099747474917,1579.0751262626254,474.18244949494874,-0.4396573604060914,-0.07262941919191901,0.01499368686868685,0.3061868686868685,-3.297695707070707,-1.0762626262626256,0.5726641414141405,-2.3943181818181856,40659.54125083167,9610.398868928809,52337.398989899,-0.7052362707535118,0.1967113665389535,7.479853128991053,-1.9348978288633458,-1.0458492975734366,1.0394316730523627,-1.458333333333334,0.002873563218390801,-3.5698595146871,-0.07262941919191901,,200774.03787878784,514753.2935606061,10608.52651515152,2272969.543560606,-68571.56123737374,85030.27146464656,1081047.7001262626,249285.64898989897,-465236.59090909094,312964.6521464647,43885.70643939404,29722.268308080806,210827.32070707076,768527.7967171717,1010604.0126262626,142931.32133838395,-587835.0599747475,1806262.1729797982,-234719.38068181818,79810.2121212121,1055622.6761363638,928166.2481060605,-23912.541035353555,-75874.38825757575,877755.1073232323,5813636.294191919,6464193.905934345,660367.548611111,1280986.8207070706,-194938.96717171714,2810598.332070707,5790495.860479798,1852130.442550505,-17240.270833333372,125267.38604797982,1.5180060139960858,18.785292596271876,,377292.5,216.1736111111111,56.0,255.52272727272725,33.11616161616162,246.4318181818182,429.3345959595961,90125.73674242425,-147.46212121212125,-0.24064406565656563,-3.9633442137449464,5.7827440814472055,-13478.653409090908,6523.970012626263,98603.51357323231,4205651595.025568,4384741159.825127,4619515.735164143,90.1868686868687,4710.230429292926,6.097348484848489,-17.933648989898987,-28.53279671717172
adams,co,2016,0.0,0.0,1.0,-3.560763888888893,-5.963510101010099,12.902430555555554,13.065075853350187,-3.4379734848484835,-0.6408775252525274,52136.84029709228,-7.797190656565661,-72048.14700126264,-68204.7851010101,32.22774621212121,26.52301136363636,314096.08292297984,-0.30577651515151505,-1.6297979797979798,-36.400757575757574,-5.317676767676772,1.6031725888324875,3.085353535353537,,-3796.1587752525265,-767.0808080808056,4361.657512626261,57.751962883654414,-1749.4015151515196,-2100.630997474749,-1134.9248737373746,701.1824494949487,-0.8396573604060913,0.39737058080808074,0.5149936868686869,0.10618686868686833,-5.297695707070707,-5.076262626262626,-7.72733585858586,5.105681818181814,29708.541250831673,-4620.601131071191,28483.398989898997,3.4947637292464884,2.6967113665389535,-3.220146871008943,-2.534897828863346,2.4541507024265634,-1.0605683269476374,-0.25833333333333375,0.002873563218390801,-1.4698595146871005,0.39737058080808074,,-56391.96212121216,130507.29356060608,-126283.47348484848,-363850.45643939404,-181883.56123737374,-1115502.7285353534,-266567.2998737374,-231139.35101010103,1308410.4090909092,-879233.3478535353,391689.70643939404,-60327.731691919194,-182792.67929292924,1423203.7967171716,-452836.9873737374,-721889.678661616,-715169.0599747475,922834.1729797982,-132206.38068181818,145629.2121212121,-982951.3238636362,193708.24810606055,801882.4589646464,67917.61174242425,1337169.1073232323,1583559.2941919193,2852974.905934345,1266579.548611111,256584.82070707064,-175624.96717171714,2697766.332070707,1689183.8604797982,1579874.442550505,952120.7291666666,141414.38604797982,6.113095532696085,2.054494451271874,,380050.0,-638.8263888888889,24.0,315.52272727272725,29.116161616161616,-25.568181818181813,1179.834595959596,35502.736742424255,-849.4621212121212,-0.006344065656565645,-25.038335194985933,-20.999663325960213,-21478.653409090908,475.97001262626327,44018.51357323231,1215787976.025568,485617412.8251262,12112527.735164143,76.1868686868687,3938.2304292929257,12.997348484848487,15.366351010101013,27.067203282828274
adams,co,2019,0.0,15.0,1.0,4.539236111111109,6.036489898989901,-5.597569444444446,0.9650758533501893,7.862026515151518,-8.240877525252525,-25941.559702907718,-6.6971906565656525,128534.95299873737,136489.1148989899,-3.7722537878787885,-0.7769886363636367,-165876.31707702018,-0.505776515151515,4.570202020202021,42.89924242424242,-4.817676767676772,,5.285353535353536,,141.84122474747346,10265.919191919194,14132.657512626261,366.7519628836544,7942.59848484848,208.36900252525083,-116.92487373737458,-859.8175505050513,-0.6396573604060913,0.36737058080808094,0.4349936868686868,0.006186868686868685,-2.297695707070707,-0.5762626262626256,4.172664141414142,-3.6943181818181863,34932.54125083167,1134.398868928809,38208.398989899,2.594763729246488,3.1967113665389526,-2.720146871008943,-2.3348978288633457,1.4541507024265634,-1.760568326947637,0.6416666666666666,-0.0971264367816092,-0.8698595146871,0.36737058080808094,,51232.03787878784,308595.2935606061,-91041.47348484848,-297422.45643939404,-188799.56123737374,-1106180.7285353534,-119829.29987373739,-169422.35101010103,1687456.4090909092,-714474.3478535353,651438.706439394,-52.73169191919442,-40702.67929292924,1511207.7967171716,-313906.9873737374,-455410.67866161605,-541597.0599747475,1346424.1729797982,292427.6193181818,201286.2121212121,-579494.3238636362,319081.24810606055,1173643.4589646463,48802.611742424255,1520715.1073232323,4290949.294191919,6538984.905934345,2221367.548611111,858630.8207070706,312167.03282828286,3568588.332070707,3525414.860479798,1884343.442550505,1307801.7291666665,161101.38604797982,4.405220229996086,0.8054405739718744,,425045.0,-444.8263888888889,51.5,275.52272727272725,17.116161616161616,34.43181818181819,903.3345959595961,79919.73674242425,-58.46212121212125,0.6011559343434343,-23.1308676625184,-14.090572416869307,-21478.653409090908,1711.9700126262633,71498.51357323231,3851575983.025568,1025750945.8251262,5720725.735164143,180.1868686868687,9380.230429292926,2.397348484848493,-8.033648989898987,-44.632796717171715
adams,il,2016,0.0,0.0,0.0,-0.9607638888888914,-7.663510101010099,9.902430555555554,5.065075853350191,-6.837973484848483,2.359122474747476,-25138.159702907717,7.502809343434336,-72054.44700126263,-68212.7851010101,-5.272253787878789,-4.776988636363637,-98931.91707702019,-0.7057765151515151,-1.8297979797979798,-42.000757575757575,2.482323232323232,0.0031725888324869445,-7.914646464646463,,-2293.1587752525265,-10973.080808080806,-10047.342487373739,,-9208.40151515152,-5309.630997474749,498.0751262626254,2280.1824494949487,-0.6396573604060913,-0.21262941919191913,-0.2650063131313134,0.10618686868686833,0.10230429292929344,-2.5762626262626256,-3.627335858585859,7.405681818181815,-41271.45874916833,-20064.60113107119,-110291.601010101,-2.805236270753512,-1.5032886334610467,10.979853128991053,0.06510217113665417,-3.7458492975734363,1.439431673052363,-1.8583333333333338,-0.0971264367816092,-2.4698595146871005,-0.21262941919191913,,-499780.96212121216,-528493.7064393939,-205510.47348484848,-743696.456439394,-225176.56123737374,-1206368.7285353534,-1163773.2998737374,-386636.35101010103,-767229.5909090909,-1595703.3478535353,-2132669.293560606,-3087.7316919191944,-705132.6792929292,-601236.2032828283,-1391836.9873737374,-3335472.678661616,-1278907.0599747475,-1503759.8270202018,-215019.38068181818,-322930.7878787879,-2512539.3238636362,-932973.7518939395,-487364.54103535356,-221826.38825757575,-973807.8926767677,-14630158.70580808,-16608898.094065655,-1983276.451388889,-2728308.1792929294,-204967.96717171714,-1880308.6679292931,-9974482.139520202,-1858310.557449495,-626071.2708333334,-289844.6139520202,-1.978031635303914,-9.955472912728126,,120050.0,-1016.8263888888889,71.0,-392.47727272727275,-26.883838383838384,-257.5681818181818,-247.16540404040393,-210946.26325757575,-1400.4621212121212,-0.24384406565656563,-19.42415770580844,-18.587163325960212,-12478.653409090908,-8106.029987373737,-122027.48642676769,-7659830918.974432,-1445903935.1748738,-30896715.264835857,-146.8131313131313,-7646.769570707074,-1.4026515151515113,18.166351010101017,38.367203282828285
adams,il,2019,0.0,0.0,0.0,11.93923611111111,5.8364898989899014,-6.397569444444443,-6.534924146649811,4.362026515151516,-5.140877525252527,-25955.959702907716,7.702809343434339,-44710.04700126263,-42503.885101010106,-6.072253787878789,-4.5769886363636365,-165875.71707702018,-0.805776515151515,-1.6297979797979798,51.69924242424242,2.8823232323232304,,-8.014646464646464,,-1424.1587752525265,-10789.080808080806,-5944.342487373739,-333.2480371163456,-10639.40151515152,-1086.6309974747492,-1706.9248737373746,-210.81755050505126,-0.5396573604060912,-0.15262941919191908,-0.4350063131313133,0.10618686868686833,5.702304292929293,4.923737373737374,5.472664141414139,-5.894318181818186,-41062.45874916833,-20510.60113107119,-110053.601010101,-3.405236270753512,-1.6032886334610468,8.779853128991064,0.4651021711366541,-0.945849297573436,-0.06056832694763736,-1.6583333333333337,0.002873563218390801,-1.4698595146871005,-0.15262941919191908,,-503035.96212121216,-514463.7064393939,-205074.47348484848,-893462.456439394,-229511.56123737374,-1205256.7285353534,-1106268.2998737374,-378140.35101010103,-800179.5909090909,-1599009.3478535353,-2086079.293560606,30339.268308080806,-708012.6792929292,-593315.2032828283,-1339186.9873737374,-3289395.678661616,-1277765.0599747475,-1686675.8270202018,-214394.38068181818,-314601.7878787879,-2493608.3238636362,-931595.7518939395,-487194.54103535356,-220993.38825757575,-985283.8926767677,-14675167.70580808,-16651624.094065655,-1981080.451388889,-2913151.1792929294,-174225.96717171714,-2039861.6679292931,-9857375.139520202,-1868813.557449495,-625117.2708333334,-290884.6139520202,-3.6623997873039142,-5.7538632097281255,,128175.0,-1077.826388888889,94.5,-424.47727272727275,-26.883838383838384,-281.5681818181818,-263.6654040404039,-220604.26325757575,-1461.4621212121212,-0.24114406565656563,-20.16284818199892,-18.98716332596021,-12478.653409090908,-8179.029987373737,-121586.48642676769,-7504642997.974432,-1440397837.1748738,-32478917.264835857,-65.8131313131313,-3444.7695707070743,-10.202651515151508,-14.233648989898986,-45.53279671717171
adams,pa,2016,0.0,0.0,0.0,-9.560763888888893,-6.2635101010101,11.402430555555554,0.5650758533501907,-7.837973484848483,0.8591224747474726,-21481.159702907717,3.902809343434342,-72053.54700126263,-68211.68510101011,-0.07225378787878878,-1.176988636363637,-64121.91707702019,0.09422348484848497,-1.7297979797979797,-38.500757575757575,4.482323232323232,-0.9968274111675131,3.685353535353535,,-3265.1587752525265,-9151.080808080806,-2371.3424873737385,1170.7519628836544,-8733.40151515152,288.36900252525083,1205.0751262626254,24.18244949494874,-1.1396573604060913,-0.10262941919191926,0.14499368686868674,0.3061868686868685,2.002304292929294,-0.3762626262626263,2.2726641414141397,5.705681818181816,-33966.45874916833,-17304.60113107119,-98696.601010101,-2.6052362707535117,2.3967113665389537,8.479853128991053,-0.4348978288633458,-4.345849297573436,0.039431673052362726,-1.458333333333334,-0.0971264367816092,-1.9698595146871005,-0.10262941919191926,,-454761.96212121216,-577174.7064393939,-194308.47348484848,-1071871.456439394,-254453.56123737374,-1364616.7285353534,-1562610.2998737374,-358834.35101010103,-314360.59090909094,-1574499.3478535353,-2210893.293560606,-29840.731691919194,-648779.6792929292,-559491.2032828283,-1436624.9873737374,-3571000.678661616,-1298500.0599747475,-1378997.8270202018,-183803.38068181818,-307216.7878787879,-2512633.3238636362,-1000078.7518939395,-425742.54103535356,-51220.388257575745,-1179878.8926767677,-14713009.70580808,-16580942.094065655,-1872960.451388889,-2611197.1792929294,-195177.96717171714,-1705262.6679292931,-10233821.139520202,-2131593.557449495,-393867.2708333334,-254408.61395202018,-3.043635897303914,-2.4684621625281253,,205050.0,-537.8263888888889,66.0,-292.47727272727275,-18.883838383838384,-173.5681818181818,48.83459595959607,-125347.26325757575,-848.4621212121212,-0.16084406565656562,1.711258960858224,11.969086674039787,12521.346590909092,-7762.029987373737,-119799.48642676769,-7589685174.974432,-1495779145.1748738,-23282155.264835857,-156.8131313131313,-8171.769570707074,-9.602651515151507,25.866351010101013,29.667203282828297
adams,pa,2019,0.0,0.0,0.0,17.33923611111111,2.136489898989902,-0.9975694444444443,-4.73492414664981,4.962026515151516,-8.440877525252528,-25953.059702907718,4.8028093434343475,-27414.047001262632,-25996.885101010106,-6.072253787878789,-4.676988636363637,-165878.4170770202,-0.805776515151515,1.3702020202020204,52.29924242424243,5.282323232323229,,2.585353535353537,,1257.8412247474735,2814.9191919191944,6043.657512626261,140.75196288365441,-8.401515151519561,-43.630997474749165,853.0751262626254,146.18244949494874,-1.5396573604060912,-0.08262941919191924,-0.025006313131313185,0.40618686868686815,9.402304292929292,4.923737373737374,7.472664141414139,-6.794318181818186,-34409.45874916833,-16246.601131071191,-97548.601010101,-2.9052362707535115,4.696711366538953,5.979853128991053,-0.4348978288633458,-4.945849297573436,-0.6605683269476375,-1.2583333333333337,-0.0971264367816092,-0.3698595146871,-0.08262941919191924,,-446462.96212121216,-573523.7064393939,-194240.47348484848,-1035679.456439394,-159465.56123737374,-1371892.7285353534,-1247645.2998737374,-343364.35101010103,-298247.59090909094,-1586969.3478535353,-2183483.293560606,-67045.7316919192,-640328.6792929292,-551443.2032828283,-1410389.9873737374,-3552413.678661616,-1294627.0599747475,-1326496.8270202018,-215246.38068181818,-304960.7878787879,-2506809.3238636362,-989317.7518939395,-417621.54103535356,-35164.388257575745,-1187708.8926767677,-14609550.70580808,-16466877.094065655,-1862425.451388889,-2554255.1792929294,-264334.96717171714,-1694598.6679292931,-10141431.139520202,-2129177.557449495,-369722.2708333334,-253310.61395202018,-3.047514595303914,-3.990614285528125,,229500.0,-1052.826388888889,101.5,-376.47727272727275,-22.883838383838384,-265.5681818181818,110.83459595959607,-109532.26325757575,-1424.4621212121212,-0.20174406565656564,-0.13874103914177738,12.047211674039787,12521.346590909092,-7731.029987373737,-119197.48642676769,-7416005351.974432,-1469953815.1748738,-24834275.264835857,-74.8131313131313,-3899.7695707070743,-15.00265151515151,-12.233648989898986,-49.132796717171715
aiken,sc,2016,0.0,0.0,0.0,-3.9607638888888914,-7.063510101010099,11.202430555555551,5.165075853350189,-6.337973484848483,1.059122474747472,-17347.159702907717,3.1028093434343447,-72051.44700126263,-68213.8851010101,-1.272253787878788,-2.0769886363636365,-734.917077020189,-0.30577651515151505,-1.7297979797979797,-40.70075757575758,2.1823232323232276,-0.2968274111675129,1.3853535353535378,,-6267.1587752525265,-20291.080808080806,-15726.342487373739,-1258.2480371163456,-18408.40151515152,1718.3690025252508,27.075126262625417,-1514.8175505050513,-0.4396573604060914,-0.2726294191919192,0.19499368686868657,0.20618686868686886,-1.4976957070707062,-2.2762626262626258,-2.82733585858586,6.205681818181816,-25699.458749168327,-8646.601131071191,-65292.601010101,-2.205236270753512,-2.203288633461047,1.5798531289910613,-1.6348978288633458,-4.345849297573436,-1.8605683269476372,-1.5583333333333336,-0.0971264367816092,12.330140485312901,-0.2726294191919192,,-433773.96212121216,446734.2935606061,-190288.47348484848,-785670.456439394,-242684.56123737374,-1275533.7285353534,-1218318.2998737374,-420931.35101010103,-319015.59090909094,-1224185.3478535353,-1958321.293560606,-73847.7316919192,-623622.6792929292,-369038.2032828283,-1463618.9873737374,-3230942.678661616,-1263491.0599747475,-1096440.8270202018,-228655.38068181818,-283037.7878787879,-1200956.3238636362,-795108.7518939395,-448726.54103535356,-102632.38825757575,-1067148.8926767677,-12381108.70580808,-14048528.094065655,-1672312.451388889,-2305460.1792929294,-283393.96717171714,-1315217.6679292931,-8291016.139520202,-1813824.557449495,-467823.2708333334,-189147.61395202018,-0.8747739134039143,3.2589135994718745,,200050.0,115.17361111111109,107.0,-260.47727272727275,-2.883838383838384,-97.56818181818181,367.8345959595961,-101808.26325757575,-271.46212121212125,-0.25524406565656566,-7.007491039141776,-8.312163325960213,15523.346590909092,-7083.029987373737,-95383.48642676769,-6113919750.974432,-1026397482.1748738,-25980634.264835857,13.186868686868706,671.2304292929257,0.49734848484848726,19.26635101010102,30.067203282828288
aiken,sc,2019,0.0,0.0,0.0,5.6392361111111065,5.2364898989899,-8.897569444444443,-5.434924146649809,5.662026515151515,-0.7408775252525253,-25953.359702907717,5.102809343434345,2387.952998737368,-3091.885101010106,-5.572253787878788,-4.376988636363636,-165854.71707702018,-0.7057765151515151,-0.9297979797979797,30.19924242424242,2.3823232323232304,,-0.7146464646464636,,-2659.1587752525265,-11209.080808080806,-6037.342487373739,-156.24803711634559,-9804.40151515152,-636.6309974747492,1126.0751262626254,-312.81755050505126,0.5603426395939088,-0.11262941919191904,-0.23500631313131315,0.3061868686868685,3.8023042929292927,4.323737373737375,6.77266414141414,-8.294318181818186,-21237.458749168327,-7507.601131071191,-61784.601010101,-2.805236270753512,-0.6032886334610463,4.3798531289910585,-1.7348978288633459,-5.245849297573436,-1.9605683269476373,-1.5583333333333336,-0.0971264367816092,9.630140485312898,-0.11262941919191904,,-430202.96212121216,470901.2935606061,-186310.47348484848,-792094.456439394,-244491.56123737374,-1262296.7285353534,-1187481.2998737374,-409772.35101010103,-225160.59090909094,-1356694.3478535353,-1899311.293560606,-76151.7316919192,-616235.6792929292,-248057.20328282833,-1434767.9873737374,-3159071.678661616,-1216611.0599747475,-1010310.8270202018,-225933.38068181818,-269721.7878787879,-1289406.3238636362,-761058.7518939395,-424718.54103535356,-131495.38825757575,-1074411.8926767677,-12068900.70580808,-13744625.094065655,-1680357.451388889,-2178954.1792929294,-283670.96717171714,-1095893.6679292931,-8198059.139520202,-1787603.557449495,-471420.2708333334,-185447.61395202018,-2.497867950003914,4.268612162671876,,230000.0,-327.8263888888889,117.0,-220.47727272727275,-6.883838383838384,-165.5681818181818,375.3345959595961,-68679.26325757575,-714.4621212121212,-0.25494406565656563,-3.069991039141776,-1.5621633259602135,15523.346590909092,-6832.029987373737,-92874.48642676769,-5807077507.974432,-972640148.1748738,-27628413.264835857,71.1868686868687,3706.2304292929257,-6.7026515151515085,-13.233648989898986,-39.53279671717171
